movieId,imdbId,tmdbId
7512,1391092,52013
7513,1578275,44564
7514,32410,43810
7515,1740047,63578
7516,1219289,51876
7517,1683876,89704
7518,860906,22843
7519,1242432,43947
7520,1422032,53596
7521,39502,52844
7522,1781069,54293
7523,1411238,41630
7524,1189340,50348
7525,1699114,56590
7526,21910,120843
7527,63186,39029
7528,50832,148432
7529,1401152,48138
7530,1477837,52067
7531,377981,45772
7532,1320239,50204
7533,1499666,18438
7534,1092026,39513
7535,69738,37618
7536,238883,20993
7537,1366312,183894
7538,1502404,47327
7539,1192628,44896
7540,810922,50725
7541,1590089,54186
7542,1385826,38050
7543,472399,27582
7544,480687,48988
7545,1034389,49494
7546,1464540,46529
7547,1217613,44943
7548,1474276,28874
7549,1510938,56831
7550,61199,36540
7551,1305591,50321
7552,1618435,47533
7553,72410,72185
7554,93146,26011
7555,1555149,47931
7556,411272,15362
7557,1564367,50546
7558,1664894,59490
7559,1486185,49730
7560,1464174,38322
7561,1512235,45132
7562,1740707,46146
7563,945513,45612
7564,1229822,38684
7565,978764,23629
7566,1487118,58232
7567,1334585,13413
7568,1424432,58496
7569,1701991,110639
7570,1591095,49018
7571,1640459,49010
7572,1606392,55725
7573,1263750,48650
7574,1560139,39356
7575,1650043,60307
7576,1220888,53172
7577,1411704,50359
7578,820096,64484
7579,450827,75725
7580,1436045,58857
7581,993842,50456
7582,78588,367647
7583,1194612,54527
7584,94939,23521
7585,1179947,46105
7586,1334512,49012
7587,1262416,41446
7588,1436562,46195
7589,1527186,62215
7590,800369,10195
7591,1421373,45523
7592,1190722,30969
7593,480239,56780
7594,927619,24447
7595,1492030,202241
7596,405455,167966
7597,1067583,55787
7598,1223236,57586
7599,1416801,51209
7600,1596343,51497
7601,1347439,241620
7602,1013607,42521
7603,1255953,46738
7604,1596346,43959
7605,491152,49022
7606,1478338,55721
7607,822847,38321
7608,55198,39410
7609,1298650,1865
7610,1605783,59436
7611,1527788,51608
7612,478304,8967
7613,1411697,45243
7614,1528313,52077
7615,1176724,21469
7616,1265990,49950
7617,1478964,59678
7618,1441912,59468
7619,1533117,51533
7620,1302011,49444
7621,1270798,49538
7622,1440292,49020
7623,1307861,70862
7624,1531663,45658
7625,1532503,55347
7626,1650062,37686
7627,115658,19963
7628,1133985,44912
7629,1340773,56272
7630,1396218,58224
7631,1284575,52449
7632,1399103,38356
7633,1583420,59861
7634,1240982,38319
7635,1742683,65034
7636,1135084,22907
7637,312941,73884
7638,1222817,38317
7639,1499658,51540
7640,1216475,49013
7641,1253565,24792
7642,1934231,67109
7643,1764726,64780
7644,1067774,59860
7645,1201607,12445
7646,780504,64690
7647,458339,1771
7648,1570728,50646
7649,1563738,51828
7650,1540133,67913
7651,1449283,51162
7652,1714208,65599
7653,69518,28039
7654,323250,13931
7655,472181,41513
7656,1632708,50544
7657,1360822,50004
7658,1297919,55846
7659,1230385,57361
7660,1637706,59968
7661,120240,209802
7662,1500491,51620
7663,1318514,61791
7664,1687281,51993
7665,1488555,49520
7666,1454029,50014
7667,1622547,62206
7668,1455151,39413
7669,1622979,55779
7670,1268799,55465
7671,1270761,46261
7672,1438176,58151
7673,1549572,55420
7674,1403177,44835
7675,1464580,52015
7676,1226753,48289
7677,1657507,62835
7678,1621444,55244
7679,1189073,63311
7680,816462,37430
7681,1104006,16335
7682,1316037,40016
7683,1716772,69798
7684,873886,48572
7685,1417592,72744
7686,1742650,70868
7687,1633356,65055
7688,1598778,39538
7689,1210166,60308
7690,1560970,55785
7691,1632547,68341
7692,1825918,71689
7693,844794,18093
7694,848228,24428
7695,1340800,49517
7696,1832382,60243
7697,1571222,48231
7698,1291584,59440
7699,1124035,10316
7700,1788391,74725
7701,1448755,49021
7702,1242599,58699
7703,1306980,40807
7704,459748,63375
7705,1655442,74643
7706,41414,123723
7707,1520494,59852
7708,1675192,64720
7709,58652,58878
7710,86907,37239
7711,433035,39254
7712,1068242,68817
7713,905372,60935
7714,1533013,59437
7715,1204340,76543
7716,1441326,50837
7717,1242460,71859
7718,497329,10005
7719,1509767,52451
7720,1637688,49530
7721,466893,44754
7722,1692486,72113
7723,1615147,50839
7724,1778304,72571
7725,1582248,72432
7726,1634122,58233
7727,1600195,59965
7728,1440345,53487
7729,1723811,76025
7730,770703,63492
7731,1614989,70670
7732,1672723,69735
7733,1784538,77801
7734,448694,58423
7735,471042,59108
7736,1616195,88794
7737,1646980,73499
7738,983193,17578
7739,1510934,40658
7740,1847731,65229
7741,1113829,75964
7742,970179,44826
7743,1253864,37958
7744,810913,71880
7745,1972663,77365
7746,685628,94174
7747,1033575,65057
7748,1758692,60420
7749,1204342,64328
7750,1324999,50619
7751,1568911,57212
7752,376136,23514
7753,945571,13060
7754,1239426,38336
7755,1071358,15157
7756,1181795,30618
7757,1366344,57431
7758,477302,64685
7759,1124388,45708
7760,109162,9369
7761,371552,9642
7762,1402488,65759
7763,1430607,51052
7764,1634136,91550
7765,1308729,70074
7766,1764651,76163
7767,84701,13396
7768,1392170,70160
7769,1345836,49026
7770,1194173,49040
7771,1515091,58574
7772,1372686,101173
7773,1625346,57157
7774,1598822,62838
7775,1229238,56292
7776,1389137,74465
7777,1568346,65754
7778,1093357,71469
7779,42665,16939
7780,1615918,55301
7781,1251743,51995
7782,1720616,80038
7783,1682246,59006
7784,1524137,77866
7785,83318,269963
7786,1787660,75301
7787,1710396,63574
7788,1007029,71688
7789,1541149,72842
7790,1336006,79896
7791,1496025,52520
7792,1601913,75174
7793,1568338,49527
7794,1726738,55741
7795,1506999,70435
7796,780002,31337
7797,896872,65760
7798,995036,15044
7799,1772240,50357
7800,1214962,74998
7801,485985,72431
7802,1410063,76758
7803,1675434,77338
7804,1598828,54054
7805,1594562,58428
7806,64714,58704
7807,1703199,50698
7808,1706593,76726
7809,1596365,65086
7810,1802810,80125
7811,1645080,64678
7812,1955162,192695
7813,439553,13976
7814,1599348,59961
7815,1606389,72570
7816,2112999,80379
7817,203612,54146
7818,2011971,78480
7819,1996264,84200
7820,1509130,73700
7821,1397514,72545
7822,1439572,51999
7823,249131,64029
7824,57859,37464
7825,1071875,71676
7826,1073510,21634
7827,2033193,54507
7828,2040264,59017
7829,1129427,51875
7830,98769,26397
7831,56171,59045
7832,1805297,57243
7833,1705773,52454
7834,1530983,45569
7835,100409,25831
7836,1838544,79548
7837,1636826,57214
7838,1482459,73723
7839,1053810,73937
7840,1591479,75674
7841,383678,38674
7842,1596350,59962
7843,401729,49529
7844,1456635,74387
7845,1535970,63493
7846,1232829,64688
7847,1588334,82532
7848,1592525,81796
7849,1680114,67748
7850,1477109,61984
7851,1772925,80767
7852,1667307,82533
7853,1441952,81025
7854,1646987,57165
7855,1683526,74308
7856,1034314,10679
7857,1610996,74777
7858,1605630,71552
7859,1899353,94329
7860,1259521,22970
7861,1912398,74306
7862,383010,76489
7863,1486192,70436
7864,417349,147269
7865,1307873,54271
7866,1667353,62764
7867,1440129,44833
7868,1412386,74534
7869,1605782,91356
7870,1682181,84404
7871,1435513,75802
7872,1401113,31967
7873,52587,37467
7874,1195478,72207
7875,1621045,67660
7876,1327194,77877
7877,1656190,72387
7878,1077368,62213
7879,1641385,89326
7880,1657299,40161
7881,1434447,26815
7882,1645170,76493
7883,490048,28500
7884,1409024,41154
7885,1735898,58595
7886,1748207,86812
7887,1298554,77561
7888,1430626,72197
7889,1446714,70981
7890,2040560,111440
7891,1704573,92591
7892,1196340,12645
7893,1592281,86555
7894,1655460,50647
7895,1748122,83666
7896,1567609,80389
7897,934706,13640
7898,763831,72358
7899,1862079,84332
7900,1277953,80321
7901,1742336,84355
7902,142251,39144
7903,142249,39145
7904,1398941,22855
7905,142248,116776
7906,142240,39100
7907,1217209,62177
7908,118692,13313
7909,1292594,63193
7910,142233,39101
7911,143808,13761
7912,1586265,76494
7913,1859650,81836
7914,1611224,72331
7915,2008513,89874
7916,1336608,80585
7917,1307068,88005
7918,1245104,13042
7919,455565,13932
7920,479113,13933
7921,1637725,72105
7922,1915581,77930
7923,142237,39103
7924,1125254,24752
7925,142241,39104
7926,142242,34433
7927,1598873,95516
7928,948470,1930
7929,142238,39105
7930,1667889,57800
7931,2125435,84175
7932,1615065,82525
7933,1313113,31218
7934,1078933,40770
7935,131409,13929
7936,1568341,80468
7937,1820723,83191
7938,1298649,80035
7939,283851,193976
7940,1602472,84165
7941,1726669,73567
7942,285036,44251
7943,142234,39106
7944,1137996,14863
7945,216621,16716
7946,58154,52906
7947,248808,13930
7948,1839492,103332
7949,1386703,64635
7950,1924394,103747
7951,1630637,56909
7952,142245,39323
7953,142247,39324
7954,142232,18095
7955,1235841,76696
7956,1074638,37724
7957,57286,58383
7958,1790886,77953
7959,1990181,85414
7960,1535438,82696
7961,2125666,84327
7962,1623288,77174
7963,2023453,82650
7964,1441940,109584
7965,2076781,76360
7966,1547234,49526
7967,1462769,71864
7968,1212450,82633
7969,1714203,71668
7970,106104,202043
7971,2125608,84334
7972,365651,263947
7973,114182,215999
7974,1619277,83403
7975,2028530,83660
7976,1840417,83686
7977,1981677,114150
7978,770802,89708
7979,114308,67166
7980,1276104,59967
7981,1232200,87428
7982,1990314,84329
7983,1855325,71679
7984,1710417,100529
7985,1560747,68722
7986,1343727,49049
7987,1855199,77016
7988,2105044,84348
7989,1659337,84892
7990,2106476,103663
7991,2076220,103328
7992,1397280,82675
7993,1582507,82505
7994,319901,45397
7995,1638328,85735
7996,1658837,86597
7997,1592873,80271
7998,2053425,97365
7999,1183919,90125
8000,1142977,62214
8001,1922777,82507
8002,376921,92171
8003,837562,76492
8004,2014338,110354
8005,54325,71723
8006,1024648,68734
8007,1931533,86838
8008,1872818,84306
8009,1886493,75736
8010,1649444,80280
8011,1597522,99770
8012,2109184,82990
8013,1712170,94348
8014,1371111,83542
8015,424755,72867
8016,938330,61012
8017,1648179,87826
8018,1655416,126797
8019,1764234,64689
8020,1966604,84287
8021,1866249,113947
8022,2063781,84341
8023,1772341,82690
8024,1045658,82693
8025,1907668,87502
8026,1781769,96724
8027,454876,87827
8028,1258972,97430
8029,1713476,123105
8030,1900893,98631
8031,1753968,65851
8032,1942884,80215
8033,2313197,123025
8034,443272,72976
8035,1493157,135708
8036,1545106,73935
8037,1673434,50620
8038,1715873,58547
8039,1234719,60747
8040,1446192,81188
8041,2006040,101519
8042,1667310,97614
8043,1531901,102780
8044,2388725,140420
8045,79315,19274
8046,80623,18867
8047,975645,112336
8048,1798188,83389
8049,1483797,71883
8050,86605,25539
8051,89177,10044
8052,66798,34280
8053,1979172,110392
8054,903624,49051
8055,1477855,87504
8056,1241017,40722
8057,1790885,97630
8058,1925431,139567
8059,1588173,82654
8060,1901040,83186
8061,1540128,77875
8062,1694020,82687
8063,790724,75780
8064,1853728,68718
8065,1758830,89492
8066,97550,41153
8067,113376,44470
8068,1649419,80278
8069,1707386,82695
8070,115813,16315
8071,1047540,88042
8072,1783732,75761
8073,230534,193380
8074,2091473,133694
8075,2181931,118628
8076,1244666,38010
8077,1572315,76617
8078,1321870,82682
8079,1491044,68812
8080,2396224,147538
8081,2166834,142061
8082,2366308,135921
8083,1762248,105538
8084,1549920,76640
8085,2084989,145197
8086,1770734,84336
8087,1806234,69372
8088,1911553,85872
8089,1333125,87818
8090,2152198,128190
8091,2023690,117974
8092,1428538,60304
8093,2274356,146837
8094,1853643,118677
8095,2153963,93858
8096,1374992,58244
8097,2081437,162145
8098,165623,18912
8099,1389096,121824
8100,2053463,109421
8101,2024432,109431
8102,1935896,87436
8103,1559547,109491
8104,1606378,47964
8105,1711425,107811
8106,1702439,112949
8107,2092588,134481
8108,2375605,123678
8109,1659343,122857
8110,765446,68179
8111,2209418,132344
8112,882977,134411
8113,2387433,145135
8114,1954701,130739
8115,2017561,170657
8116,100107,28090
8117,1351685,81005
8118,2258858,129112
8119,1663636,59255
8120,51850,43650
8121,1583421,72559
8122,1682180,86825
8123,1623205,68728
8124,481499,49519
8125,790628,124459
8126,1911644,158011
8127,2302755,117263
8128,1763303,84199
8129,427531,55892
8130,1817273,97367
8131,1935902,127867
8132,1745862,173153
8133,1517260,72710
8134,1814621,144340
8135,1288558,109428
8136,1924429,68727
8137,1986843,133698
8138,1483013,75612
8139,1507563,59963
8140,453562,109410
8141,2140203,110420
8142,1433811,127517
8143,903135,13647
8144,61549,42699
8145,1980209,134374
8146,1325753,15257
8147,1977895,121606
8148,1525366,84204
8149,2027128,76589
8150,1462900,44865
8151,1245492,109414
8152,1300854,68721
8153,2055765,174321
8154,1935179,103731
8155,152183,25117
8156,1551630,165739
8157,75202,45736
8158,762138,72525
8159,1343092,64682
8160,1408101,54138
8161,2234155,116741
8162,462246,16150
8163,76391,27861
8164,70233,20803
8165,1602613,77987
8166,1951261,109439
8167,1905041,82992
8168,848537,116711
8169,78937,197467
8170,389448,86282
8171,7264,2077
8172,78938,197481
8173,1489167,42151
8174,2347569,121986
8175,1731697,104755
8176,1291580,119675
8177,262240,130824
8178,1091863,86843
8179,1815862,82700
8180,1670345,75656
8181,1857842,133463
8182,1727388,147773
8183,2094064,91739
8184,770828,49521
8185,2179116,156700
8186,2184339,158015
8187,1879032,174188
8188,2396566,159014
8189,2132285,96936
8190,1453405,62211
8191,1978524,160085
8192,1776196,80518
8193,2103217,103620
8194,1935065,120292
8195,1663662,68726
8196,2465238,177271
8197,1924396,152742
8198,391728,53928
8199,816711,72190
8200,1535108,68724
8201,1690953,93456
8202,2334879,117251
8203,1213663,107985
8204,1893256,136418
8205,2404463,136795
8206,1210819,57201
8207,1829012,109099
8208,2450186,159117
8209,1877797,136386
8210,1714206,157386
8211,2265534,157375
8212,2724064,205321
8213,2523852,178946
8214,2205697,111969
8215,103978,30963
8216,2334649,157354
8217,790736,49524
8218,2375574,179111
8219,1457767,138843
8220,1860353,77950
8221,1430132,76170
8222,2265398,172533
8223,1821694,146216
8224,2234025,198062
8225,2053423,192126
8226,1272878,136400
8227,2334873,160588
8228,2358891,179144
8229,181947,58447
8230,2510998,185574
8231,1854564,76285
8232,2017020,77931
8233,469021,177699
8234,2016940,76544
8235,346578,21683
8236,1723121,138832
8237,2191701,109418
8238,1650554,59859
8239,1411250,87421
8240,1691917,151960
8241,2545118,158999
8242,2013293,149870
8243,2357129,115782
8244,1327773,132363
8245,2294677,157360
8246,2194499,122906
8247,1494772,30061
8248,1853739,83899
8249,2546038,147129
8250,2167202,146227
8251,211653,49802
8252,93820,17282
8253,1454468,49047
8254,1486834,212716
8255,2245195,115199
8256,1392214,146233
8257,1985019,156711
8258,2226417,91586
8259,1979320,96721
8260,2404311,112205
8261,2370248,169813
8262,97081,102059
8263,1758795,129139
8264,1844203,121676
8265,1821549,129670
8266,2390361,209263
8267,2229499,138697
8268,2027140,157820
8269,432232,51452
8270,2332579,157409
8271,2274570,172828
8272,2364841,146238
8273,2278871,152584
8274,1985966,109451
8275,1535109,109424
8276,166960,51985
8277,2002718,106747
8278,1450321,85889
8279,1211956,107846
8280,62457,55370
8281,1939659,133805
8282,2708946,173495
8283,2193215,109091
8284,2187884,158752
8285,1825157,146015
8286,2024544,76203
8287,2017038,152747
8288,1731141,80274
8289,3063516,208134
8290,1981115,76338
8291,790636,152532
8292,2304426,194101
8293,1204975,137093
8294,2431286,205220
8295,816442,203833
8296,1951264,101299
8297,1170358,57158
8298,1335975,64686
8299,2387559,146239
8300,1196948,41602
8301,2147048,137312
8302,2779318,253941
8303,1743724,80662
8304,2294629,109445
8305,2042568,86829
8306,993846,106646
8307,2312718,204082
8308,2304771,192136
8309,860907,75629
8310,1462901,174311
8311,3089388,212063
8312,1800241,168672
8313,359950,116745
8314,1798709,152601
8315,1381512,39260
8316,188504,45697
8317,1091191,193756
8318,2140373,140823
8319,130377,40897
8320,1321511,87516
8321,2969050,209232
8322,1229340,109443
8323,1706620,110415
8324,70861,37129
8325,86723,20894
8326,60584,20878
8327,2345567,166271
8328,2166616,158990
8329,1292569,27190
8330,2458106,180894
8331,2987732,233063
8332,1247667,27584
8333,1661382,64807
8334,465657,13194
8335,1714915,152603
8336,2227830,230657
8337,110420,13632
8338,1847548,122796
8339,2295196,204810
8340,2263944,126963
8341,2325002,243531
8342,2309021,159128
8343,142244,39102
8344,1937118,206408
8345,142250,39148
8346,1408253,168530
8347,1205537,137094
8348,1840309,157350
8349,1094249,6418
8350,1816518,126319
8351,1714833,137968
8352,1418377,100241
8353,1609479,157099
8354,1937390,110414
8355,2316411,181886
8356,1186373,15359
8357,2177771,152760
8358,1490017,137106
8359,1234721,97020
8360,2172985,209247
8361,2382009,249397
8362,1545660,74461
8363,2406252,197082
8364,1878942,99367
8365,2333804,157834
8366,1837709,137321
8367,1937133,146375
8368,1559038,103732
8369,2511428,210047
8370,328955,17684
8371,1978532,249923
8372,1826590,222899
8373,2278388,120467
8374,2073520,84319
8375,1349482,21474
8376,1800246,225565
8377,816692,157336
8378,2172934,192102
8379,2193265,205724
8380,2024469,225574
8381,1407052,85444
8382,2591814,198375
8383,1253863,53182
8384,1385956,202141
8385,2212008,242076
8386,864835,82703
8387,1441395,97370
8388,2369135,136797
8389,2355495,242042
8390,2771372,177494
8391,2170299,209403
8392,3210686,235260
8393,2268617,83201
8394,2409302,134350
8395,2955316,236737
8396,1843866,100402
8397,1959490,86834
8398,1821658,227783
8399,188766,53168
8400,2059171,155084
8401,2281587,145220
8402,1801061,119360
8403,3203290,256561
8404,2390962,209799
8405,2265171,180299
8406,106475,25706
8407,1872181,102382
8408,2234003,157832
8409,2388715,157547
8410,2528814,249660
8411,1179031,244509
8412,2357291,172385
8413,2246565,262481
8414,2258345,214030
8415,2209764,157353
8416,1870419,167575
8417,2203939,193610
8418,2828996,184345
8419,279967,12242
8420,1430612,254473
8421,2692904,210479
8422,2004420,195589
8423,3600760,258096
8424,3014666,252680
8425,2872732,240832
8426,1877832,127585
8427,831387,124905
8428,2463288,187596
8429,2359024,188166
8430,2883512,212778
8431,2309961,210947
8432,1086772,232672
8433,1980929,198277
8434,1587310,102651
8435,2784512,254474
8436,1483324,194722
8437,2301592,137698
8438,2557490,188161
8439,1631867,137113
8440,2381249,177677
8441,1079372,20880
8442,1647668,198185
8443,2429074,174323
8444,2402085,192133
8445,2996648,255268
8446,2560102,248212
8447,2582846,222935
8448,2112281,82881
8449,2172584,157851
8450,2294449,187017
8451,455944,156022
8452,1646971,82702
8453,2562232,194662
8454,1065073,85350
8455,2239832,184098
8456,1742044,209451
8457,119781,27460
8458,3268458,250658
8459,2109248,91314
8460,1605717,171372
8461,2398249,180296
8462,2357461,186988
8463,2980706,218836
8464,2103254,226486
8465,1677561,64246
8466,2321549,242224
8467,2582802,244786
8468,2267998,210577
8469,1294970,152790
8470,2103281,119450
8471,2377322,184346
8472,2465146,253235
8473,1956620,225886
8474,2884206,244267
8475,2975578,238636
8476,2015381,118340
8477,2910814,242095
8478,2333784,138103
8479,1267297,184315
8480,1972571,157849
8481,2581244,244566
8482,2402603,209269
8483,2473602,239566
8484,2870756,229297
8485,3504048,253306
8486,2980648,228194
8487,3139086,242643
8488,1967697,192623
8489,2503154,244610
8490,1617661,76757
8491,1291150,98566
8492,2048770,273404
8493,127710,48347
8494,435651,227156
8495,2140577,174337
8496,1396523,286709
8497,1924435,193893
8498,3097204,242022
8499,2383068,211067
8500,458481,189
8501,1355630,249164
8502,2737050,221902
8503,2866360,220289
8504,2870612,256274
8505,2756032,242090
8506,1682186,88573
8507,2980592,241848
8508,3169706,234200
8509,3177316,254191
8510,1600196,154400
8511,2920540,246400
8512,1571249,244772
8513,430916,27286
8514,1790864,198663
8515,2994190,244506
8516,365907,169917
8517,2034031,244264
8518,121731,32891
8519,1621046,230779
8520,3042408,284427
8521,2576852,149871
8522,1371150,239678
8523,208502,15916
8524,2179136,190859
8525,3099498,246403
8526,1626146,254375
8527,1528071,149509
8528,3322940,250546
8529,2140619,286554
8530,829150,49017
8531,2494280,227300
8532,1971325,262543
8533,2326612,244761
8534,2397535,206487
8535,1639826,146381
8536,379000,48585
8537,3416742,246741
8538,2911666,245891
8539,2556874,208869
8540,1872194,205587
8541,1778338,295538
8542,2713180,228150
8543,2720680,266285
8544,2170593,239563
8545,2509850,289727
8546,2872718,242582
8547,2245084,177572
8548,2262227,228326
8549,1638002,200727
8550,2669336,273271
8551,470752,264660
8552,77292,40081
8553,3043542,234862
8554,2459156,251232
8555,2175842,116440
8556,1883092,178446
8557,103961,55596
8558,2802154,265180
8559,1460743,44092
8560,2249221,185567
8561,2991224,238628
8562,2870808,260001
8563,2968804,256092
8564,2043932,79723
8565,1966566,203793
8566,2832470,241842
8567,30947,37133
8568,2036416,84111
8569,1273207,77067
8570,2084970,205596
8571,1791528,171274
8572,1798243,244403
8573,1951265,131631
8574,2751310,295315
8575,1528100,147441
8576,3011894,265195
8577,99878,17009
8578,102940,21811
8579,2096672,100042
8580,2064968,206821
8581,3128900,261037
8582,3534838,301566
8583,1055300,17808
8584,2980516,266856
8585,2986512,282848
8586,3455224,263614
8587,484439,10258
8588,1865505,110416
8589,1390411,205775
8590,3762944,303623
8591,369610,135397
8592,3106868,215032
8593,4044364,293310
8594,3759416,170522
8595,2402619,294538
8596,2170439,227159
8597,104135,88107
8598,214641,10473
8599,115650,25518
8600,1911658,270946
8601,2614684,252178
8602,1355638,75491
8603,3316960,284293
8604,1109624,116149
8605,4046784,294254
8606,2100546,79218
8607,1567437,244458
8608,91364,70966
8609,2304915,250798
8610,1274586,297596
8611,1865393,123107
8612,117238,17135
8613,2543702,270005
8614,1216491,245916
8615,972785,15261
8616,200215,42441
8617,2130270,253272
8618,2310332,122917
8619,1020072,273895
8620,1809398,227306
8621,2261331,246080
8622,1782451,22285
8623,2139555,277547
8624,906325,24388
8625,2017486,137347
8626,2326554,252171
8627,424934,20147
8628,1599351,32916
8629,3612616,265177
8630,2305051,228970
8631,2784678,284296
8632,3823690,308571
8633,1126590,87093
8634,2180411,224141
8635,3179568,243684
8636,2788710,228967
8637,2802144,207703
8638,2290153,191489
8639,2692250,181533
8640,1343740,51239
8641,2280378,120605
8642,1121096,68737
8643,3788052,298533
8644,76360,19946
8645,910885,286532
8646,2061702,92321
8647,2338151,297222
8648,1823672,198184
8649,3674140,265297
8650,3560686,285700
8651,2446042,260346
8652,2717822,201088
8653,17271,126644
8654,2452200,294652
8655,1340138,87101
8656,2246779,86705
8657,1503646,27317
8658,95330,68352
8659,3837196,267573
8660,1164647,14749
8661,3132738,289394
8662,105606,50327
8663,324941,13654
8664,3138104,244688
8665,2570858,250225
8666,3264102,256876
8667,3235888,270303
8668,2561546,287084
8669,56912,19254
8670,55831,26190
8671,1717578,46967
8672,1254947,32836
8673,988083,14862
8674,2215489,102517
8675,472602,30178
8676,408828,14407
8677,1935929,84575
8678,1127205,133365
8679,61557,47003
8680,2761578,256740
8681,117223,80985
8682,1392190,76341
8683,3195644,280092
8684,2488496,140607
8685,2638144,271969
8686,803096,68735
8687,2395427,99861
8688,1790809,166426
8689,974015,141052
8690,478970,102899
8691,1502712,166424
8692,1431045,293660
8693,1825683,284054
8694,4154756,299536
8695,3501632,284053
8696,3896198,283995
8697,3498820,271110
8698,1211837,284052
8699,3385516,246655
8700,2250912,202249
8701,2113659,268171
8702,1439235,31981
8703,117942,36983
8704,41190,228074
8705,2379386,252360
8706,3442006,284276
8707,1705115,48132
8708,1429433,85439
8709,74739,114735
8710,1698647,279828
8711,63804,72585
8712,2039393,284536
8713,48992,108181
8714,3045616,210860
8715,2322441,216015
8716,173886,27850
8717,414078,34560
8718,193164,48874
8719,73099,36129
8720,101095,159704
8721,2923316,250066
8722,1808482,321130
8723,374463,189197
8724,4191054,302429
8725,1666801,272693
8726,2243469,89247
8727,465997,9948
8728,59550,20875
8729,2436386,227719
8730,4368814,321594
8731,2381111,167073
8732,3416744,249688
8733,3726704,309299
8734,2872462,309245
8735,3346224,309503
8736,1178665,232572
8737,2273657,245706
8738,4229236,319075
8739,4257858,318224
8740,4284010,318044
8741,2917506,194537
8742,2044056,125336
8743,3090634,283330
8744,3534602,308638
8745,3850214,308639
8746,2582496,308369
8747,3844362,308024
8748,420293,308032
8749,1883180,110390
8750,1850397,72784
8751,3480796,307663
8752,888817,278468
8753,69409,102959
8754,1420554,27866
8755,3234126,216553
8756,3958494,289333
8757,102002,89292
8758,3460252,273248
8759,3628334,251016
8760,2231253,265208
8761,3622592,286565
8762,884732,252838
8763,2535470,290999
8764,3181822,241251
8765,3007302,263105
8766,4226388,320007
8767,2650978,248933
8768,1571404,37058
8769,2474024,206296
8770,2554274,201085
8771,3829170,300803
8772,206636,17870
8773,137355,195862
8774,1772382,105554
8775,1466054,117098
8776,3500822,259395
8777,119310,11425
8778,348124,15567
8779,2637294,243938
8780,3723996,269711
8781,195753,13590
8782,2290553,286873
8783,2933474,325358
8784,2392672,179150
8785,2582426,278632
8786,2381941,256591
8787,2247732,119569
8788,2555736,268238
8789,963207,13643
8790,2401097,290764
8791,2097298,228203
8792,2358925,239573
8793,2636124,196750
8794,2199571,241554
8795,1991031,279972
8796,1780798,112454
8797,1661199,150689
8798,2917388,228968
8799,3203616,238215
8800,2418558,175774
8801,3332064,266647
8802,1791682,252512
8803,41968,27036
8804,2908446,262500
8805,120471,39385
8806,468445,213110
8807,2224026,228161
8808,2649554,245703
8809,2515034,266396
8810,2820852,168259
8811,2118624,293970
8812,3395184,241855
8813,4475970,327029
8814,484855,13015
8815,2182001,184155
8816,87650,32334
8817,2561572,257091
8818,3892434,305091
8819,2204315,238302
8820,64146,33436
8821,1114698,24696
8822,1595366,35428
8823,2393845,237756
8824,2548208,298093
8825,107930,44664
8826,92216,46836
8827,2872750,263109
8828,2493486,308504
8829,4299972,321640
8830,4324274,321528
8831,2922440,268523
8832,2404425,304357
8833,4073952,320996
8834,2962876,228108
8835,89538,30296
8836,1964418,158852
8837,113638,335145
8838,2656588,253303
8839,3450650,256961
8840,3149640,278990
8841,3365778,270400
8842,124770,14572
8843,3104930,278316
8844,2726560,228205
8845,1555440,254936
8846,3622332,313074
8847,2404299,319389
8848,1772288,256924
8849,327698,50794
8850,2044801,192712
8851,3064298,332340
8852,2126355,254128
8853,2788716,284537
8854,3098812,300302
8855,3699674,268159
8856,2679042,249070
8857,4312536,335819
8858,3623726,275601
8859,3155242,306482
8860,3327624,301728
8861,2848292,254470
8862,2980472,258099
8863,2402927,258480
8864,76727,31139
8865,55400,42279
8866,3464902,254320
8867,3499048,256057
8868,1881002,287424
8869,2967224,268920
8870,3205376,223485
8871,2403021,171424
8872,1731701,248574
8873,60330,5061
8874,439876,25973
8875,59855,47759
8876,2486678,259954
8877,72613,20870
8878,874952,104522
8879,1217565,25936
8880,3659388,286217
8881,2948790,333381
8882,3472226,251516
8883,1198196,20963
8884,3312830,310593
8885,3247714,334074
8886,4382552,318256
8887,80037,27937
8888,80439,10986
8889,419058,20359
8890,3079380,238713
8891,3152624,271718
8892,85204,17381
8893,3817848,280276
8894,1243974,222936
8895,3672840,300168
8896,1674771,188222
8897,4393514,321109
8898,3133722,343371
8899,1924273,86541
8900,45708,53210
8901,2096673,150540
8902,2415458,307931
8903,3043546,250556
8904,903657,271714
8905,1951266,131634
8906,2120120,257344
8907,3183660,259316
8908,1585255,42293
8909,193524,74849
8910,3168230,280996
8911,2709768,328111
8912,1024215,18839
8913,2140379,238615
8914,1618442,274854
8915,3850590,287903
8916,1386697,297761
8917,1628841,47933
8918,2660888,188927
8919,495034,19670
8920,297814,37588
8921,84921,41378
8922,79043,141131
8923,2637276,214756
8924,1727770,86828
8925,2293640,211672
8926,111190,10450
8927,115714,36692
8928,1979388,105864
8929,1355683,261023
8930,2379713,206647
8931,86148,17922
8932,363828,72886
8933,3899796,331446
8934,1421378,16390
8935,418141,12902
8936,2235542,119321
8937,191423,36972
8938,1082588,20720
8939,246641,34509
